subject,predicate,object,comment_count,sum_W_i,sum_like_count,strength,mean_burst_risk,source_community,target_community
评论对象,带领,中国智驾,1,0.6652708213507904,2.0,1.3305416427015808,0.3347291786492096,173,173
Meta裁员,有,关联性,1,0.6639057672849848,2.0,1.3278115345699697,0.33609423271501515,174,174
川总,谈到,显卡,1,0.6639057672849848,2.0,1.3278115345699697,0.33609423271501515,175,175
AI老板,给打工,我,1,0.6635166446970947,2.0,1.3270332893941894,0.3364833553029053,20,20
指数,有可能大调整,一季度,1,0.6632945679612412,2.0,1.3265891359224824,0.3367054320387588,176,176
华为,面临,难题,1,0.6622777271806533,2.0,1.3245554543613065,0.33772227281934675,177,177
项老师,看,华为的云业务,1,0.6622777271806533,2.0,1.3245554543613065,0.33772227281934675,178,178
项老师,看,软件服务业务,1,0.6622777271806533,2.0,1.3245554543613065,0.33772227281934675,178,178
AI,替代,评论者,1,0.6604666960969787,2.0,1.3209333921939574,0.3395333039030213,3,59
人类,怎么办,该,1,0.6604666960969787,2.0,1.3209333921939574,0.3395333039030213,3,3
混子,可以淘汰,混子,1,0.6604561904711393,2.0,1.3209123809422787,0.33954380952886065,179,179
AI,冲击,传统程序员岗位,1,0.6596465302452102,2.0,1.3192930604904205,0.34035346975478975,3,3
AI技术,重塑,科技行业人力结构,1,0.6596465302452102,2.0,1.3192930604904205,0.34035346975478975,180,180
传统程序员岗位,成为,失业重灾区,1,0.6596465302452102,2.0,1.3192930604904205,0.34035346975478975,3,3
行业,迎来,人力结构的深度重构,1,0.6596465302452102,2.0,1.3192930604904205,0.34035346975478975,181,181
（社会/AI）,需要,普通人,1,0.65962841150492,2.0,1.31925682300984,0.34037158849508,18,18
卖挖沙的铲子,赚钱,钱,1,0.6594904152389095,2.0,1.318980830477819,0.3405095847610905,72,72
洗金沙,赚钱,钱,1,0.6594904152389095,2.0,1.318980830477819,0.3405095847610905,72,72
技术,够,需求,1,0.6587889385751229,2.0,1.3175778771502458,0.3412110614248771,75,59
数据,凑,不足,1,0.6587889385751229,2.0,1.3175778771502458,0.3412110614248771,182,182
前圈前前圈现圈,幸免,影响,1,0.6569178885773962,2.0,1.3138357771547924,0.3430821114226038,59,59
自己副业,被废,自己副业,1,0.6569178885773962,2.0,1.3138357771547924,0.3430821114226038,183,183
ai,害死,我,1,0.6561778290445321,2.0,1.3123556580890643,0.34382217095546785,10,20
成年人的崩溃,在,一瞬间,3,1.9597298369011362,2.0,1.3064865579340907,0.3467567210329546,184,184
焦虑,源于,不确定性,1,0.6513640239727435,2.0,1.302728047945487,0.3486359760272565,28,28
标题,现实,标题,1,0.6508471978004495,2.0,1.301694395600899,0.34915280219955047,185,185
资本家,想,利益至上,1,0.6508471978004495,2.0,1.301694395600899,0.34915280219955047,10,10
资本家,省,成本,1,0.6508471978004495,2.0,1.301694395600899,0.34915280219955047,10,10
评论者,想有,聊天的人,1,0.6507210957740291,2.0,1.3014421915480583,0.34927890422597085,59,59
一堆人,看,一个人忙,1,0.6470139209021442,2.0,1.2940278418042883,0.35298607909785584,186,186
一堆人,看,一个人用AI忙,1,0.6470139209021442,2.0,1.2940278418042883,0.35298607909785584,186,186
生活,越来越方便,程度,1,0.6468471565572335,2.0,1.293694313114467,0.35315284344276654,20,190
生活成本,越来越高,程度,1,0.6468471565572335,2.0,1.293694313114467,0.35315284344276654,190,190
该行为,符合,腾讯一贯作风,1,0.6468471565572335,2.0,1.293694313114467,0.35315284344276654,187,187
谁,用,这玩意儿,1,0.6468471565572335,2.0,1.293694313114467,0.35315284344276654,59,59
人才,是,关键,1,0.645004401706545,2.0,1.29000880341309,0.35499559829345495,188,188
策略,辅佐,AI,1,0.645004401706545,2.0,1.29000880341309,0.35499559829345495,3,3
策略与人为因素,关键,作用,1,0.645004401706545,2.0,1.29000880341309,0.35499559829345495,144,144
国内科技股,有,还行,1,0.6444793322295148,2.0,1.2889586644590296,0.3555206677704852,189,189
达链,有,风险,1,0.6444793322295148,2.0,1.2889586644590296,0.3555206677704852,59,59
达链,涨,上天,1,0.6444793322295148,2.0,1.2889586644590296,0.3555206677704852,59,59
公司,投资,AI,1,0.6443338665893702,2.0,1.2886677331787404,0.3556661334106298,4,3
公司,裁员减少,事业支出,1,0.6443338665893702,2.0,1.2886677331787404,0.3556661334106298,4,4
娱乐行业,发达,程度,1,0.6443338665893702,2.0,1.2886677331787404,0.3556661334106298,190,190
娱乐行业,有,用,1,0.6443338665893702,2.0,1.2886677331787404,0.3556661334106298,190,190
普通人,有,岗位,1,0.6443338665893702,2.0,1.2886677331787404,0.3556661334106298,18,3
普通人,有,收入,1,0.6443338665893702,2.0,1.2886677331787404,0.3556661334106298,18,20
评论者,不受,影响,1,0.6443338665893702,2.0,1.2886677331787404,0.3556661334106298,59,59
ai,背动,那么多责任,1,0.6440343277598175,2.0,1.288068655519635,0.3559656722401825,10,10
我,做,文字工作,1,0.6440343277598175,2.0,1.288068655519635,0.3559656722401825,20,20
我的工作,需要,挨骂背锅,1,0.6440343277598175,2.0,1.288068655519635,0.3559656722401825,191,191
整体效率,提升,多少,1,0.6432655794295331,2.0,1.2865311588590662,0.3567344205704669,192,192
用的好的人,差距,用的不好的人,1,0.6432655794295331,2.0,1.2865311588590662,0.3567344205704669,193,193
研发团队,接入,AI,1,0.6432655794295331,2.0,1.2865311588590662,0.3567344205704669,75,3
研发团队,提高,生产力,1,0.6432655794295331,2.0,1.2865311588590662,0.3567344205704669,75,75
AI,开发,可维护的系统,1,0.643265579429533,2.0,1.286531158859066,0.356734420570467,3,3
AI,量产,能力,1,0.643265579429533,2.0,1.286531158859066,0.356734420570467,3,3
程序员,有,饭吃,1,0.643265579429533,2.0,1.286531158859066,0.356734420570467,3,3
评论者,是,纯外行,1,0.6415823919344478,2.0,1.2831647838688955,0.35841760806555223,59,59
AI,侵蚀,高层,1,0.6412591129562951,2.0,1.2825182259125902,0.3587408870437049,3,3
高层,失去,人性,1,0.6412591129562951,2.0,1.2825182259125902,0.3587408870437049,3,3
这些裁掉的员工,咋办,处境,1,0.6412591129562942,2.0,1.2825182259125885,0.35874088704370577,194,194
他们,进行,知识提取冲刺,1,0.6412591129562941,2.0,1.2825182259125882,0.3587408870437059,195,195
整个决策树,被拍摄,下来,1,0.6412591129562941,2.0,1.2825182259125882,0.3587408870437059,196,196
每个提示,被记录,下来,1,0.6412591129562941,2.0,1.2825182259125882,0.3587408870437059,196,196
调试流程,被捕捉,细致入微,1,0.6412591129562941,2.0,1.2825182259125882,0.3587408870437059,197,197
讯飞,有,AI的成分,1,0.6392329533543729,2.0,1.2784659067087458,0.3607670466456271,4,4
评论者,买了,他们家股票,1,0.6392329533543729,2.0,1.2784659067087458,0.3607670466456271,59,59
评论者,亏了,钱,1,0.6392329533543729,2.0,1.2784659067087458,0.3607670466456271,59,72
